GameType,Season,Team,G,Date,Home,Opp,W.L,Tm.Pts,Opp.Pts,Tm.FGM,Tm.FGA,Tm.FG_Perc,Tm.3PM,Tm.3PA,Tm.3P_Perc,Tm.FTM,Tm.FTA,Tm.FT_Perc,Tm.ORB,Tm.TRB,Tm.AST,Tm.STL,Tm.BLK,Tm.TOV,Tm.PF,Home.Attendance,Referee1,Referee2,Referee3,Referee4
RegularSeason,2014,POR,82,4/16/14,1,LAC,W,110,104,42,101,0.416,10,26,0.385,16,22,0.727,24,65,29,5,2,10,23,20021,Bennie Adams,Mark Ayotte,Dan Crawford,NA
Playoffs,2014,POR,1,4/20/14,0,HOU,W,122,120,42,97,0.433,9,27,0.333,29,39,0.744,17,54,14,7,6,12,32,18240,Scott Foster,Bennett Salvatore,Derrick Stafford,NA
Playoffs,2014,POR,2,4/23/14,0,HOU,W,112,105,40,84,0.476,8,23,0.348,24,27,0.889,11,43,23,5,11,14,28,18331,James Capers,Jason Phillips,Zach Zarba,NA
Playoffs,2014,POR,3,4/25/14,1,HOU,L,116,121,41,90,0.456,10,27,0.37,24,28,0.857,13,47,21,5,10,10,24,20302,Sean Corbin,Joe Crawford,Bill Spooner,NA
Playoffs,2014,POR,4,4/27/14,1,HOU,W,123,120,45,91,0.495,11,28,0.393,22,30,0.733,11,44,25,10,8,11,24,20246,Eric Lewis,Ed Malloy,Ken Mauer,NA
Playoffs,2014,POR,5,4/30/14,0,HOU,L,98,108,36,83,0.434,9,25,0.36,17,23,0.739,9,34,14,8,14,10,21,18230,Dan Crawford,David Jones,Michael Smith,NA
Playoffs,2014,POR,6,5/2/14,1,HOU,W,99,98,35,82,0.427,9,24,0.375,20,22,0.909,12,34,14,9,6,12,20,20204,Mike Callahan,Ron Garretson,Bill Kennedy,NA
Playoffs,2014,POR,7,5/6/14,0,SAS,L,92,116,31,82,0.378,4,16,0.25,26,31,0.839,14,47,9,6,2,20,25,18581,Tony Brothers,Tony Brown,Tom Washington,NA
Playoffs,2014,POR,8,5/8/14,0,SAS,L,97,114,40,93,0.43,7,18,0.389,10,10,1,14,44,15,3,3,13,18,18581,Joe Crawford,Bill Spooner,Derrick Stafford,NA
Playoffs,2014,POR,9,5/10/14,1,SAS,L,103,118,36,84,0.429,8,23,0.348,23,31,0.742,7,41,23,5,0,14,20,20321,Dan Crawford,Marc Davis,Bennett Salvatore,NA
Playoffs,2014,POR,10,5/12/14,1,SAS,W,103,92,43,98,0.439,7,21,0.333,10,13,0.769,14,53,17,4,4,13,20,20141,John Goble,Ed Malloy,Monty McCutchen,NA
Playoffs,2014,POR,11,5/14/14,0,SAS,L,82,104,33,81,0.407,5,19,0.263,11,17,0.647,7,45,18,3,2,18,16,18581,David Guthrie,Ken Mauer,Jason Phillips,NA
RegularSeason,2015,POR,1,10/29/14,1,OKC,W,106,89,39,87,0.448,11,29,0.379,17,22,0.773,13,42,23,4,9,10,19,19441,Tony Brown,Ron Garretson,Kevin Scott,NA
RegularSeason,2015,POR,2,10/31/14,0,SAC,L,94,103,34,83,0.41,9,26,0.346,17,19,0.895,10,38,20,5,8,10,26,14648,Tre Maddox,Leon Wood,Zach Zarba,NA
RegularSeason,2015,POR,3,11/2/14,1,GSW,L,90,95,37,92,0.402,7,27,0.259,9,14,0.643,17,56,20,9,2,19,19,19441,Marc Davis,John Goble,James Williams,NA
RegularSeason,2015,POR,4,11/4/14,1,CLE,W,101,82,37,75,0.493,8,25,0.32,19,25,0.76,9,48,21,7,4,11,20,19441,Kane Fitzgerald,Marat Kogut,Monty McCutchen,NA
RegularSeason,2015,POR,5,11/6/14,1,DAL,W,108,87,40,77,0.519,12,30,0.4,16,19,0.842,12,53,25,3,6,17,21,19441,Matt Boland,Scott Foster,Josh Tiven,NA
RegularSeason,2015,POR,6,11/8/14,0,LAC,L,102,106,36,80,0.45,10,25,0.4,20,25,0.8,9,43,25,2,3,16,26,19060,Eric Lewis,Eli Roe,Tom Washington,NA
RegularSeason,2015,POR,7,11/9/14,1,DEN,W,116,100,45,100,0.45,16,31,0.516,10,14,0.714,16,51,27,7,11,10,21,16046,Steve Anderson,James Capers,Sean Corbin,NA
RegularSeason,2015,POR,8,11/11/14,1,CHO,W,102,100,40,93,0.43,8,25,0.32,14,16,0.875,15,48,25,6,4,12,21,18495,Dan Crawford,David Guthrie,Haywoode Workman,NA
RegularSeason,2015,POR,9,11/12/14,0,DEN,W,130,113,45,88,0.511,16,33,0.485,24,29,0.828,12,46,30,7,9,14,21,12611,Mark Lindsay,Ken Mauer,J.T. Orr,NA
RegularSeason,2015,POR,10,11/15/14,1,BRK,W,97,87,33,78,0.423,11,26,0.423,20,27,0.741,13,47,26,6,3,14,16,19441,Courtney Kirkland,Jason Phillips,Dedric Taylor,NA
RegularSeason,2015,POR,11,11/17/14,1,NOP,W,102,93,38,76,0.5,7,19,0.368,19,23,0.826,10,43,20,7,1,18,21,19441,Tony Brothers,Pat Fraher,Derek Richardson,NA
RegularSeason,2015,POR,12,11/21/14,1,CHI,W,105,87,39,79,0.494,9,16,0.563,18,22,0.818,6,46,26,8,5,17,19,19866,Bennie Adams,Karl Lane,Bill Spooner,NA
RegularSeason,2015,POR,13,11/23/14,0,BOS,W,94,88,37,86,0.43,7,19,0.368,13,15,0.867,10,55,20,7,3,16,13,16692,Mark Ayotte,Sean Corbin,Ron Garretson,Justin Van Duyne
RegularSeason,2015,POR,14,11/24/14,0,PHI,W,114,104,44,89,0.494,7,27,0.259,19,23,0.826,18,52,30,6,5,15,19,11094,Joe Crawford,Michael Smith,Haywoode Workman,NA
RegularSeason,2015,POR,15,11/26/14,0,CHO,W,105,97,39,92,0.424,12,27,0.444,15,20,0.75,10,50,21,4,7,8,18,16972,Sean Corbin,Mitchell Ervin,Tom Washington,NA
RegularSeason,2015,POR,16,11/28/14,1,MEM,L,99,112,39,97,0.402,8,28,0.286,13,18,0.722,15,45,22,6,6,7,18,19459,Brent Barnaky,Brian Forte,Ed Malloy,NA
RegularSeason,2015,POR,17,11/30/14,1,MIN,W,107,93,39,86,0.453,12,33,0.364,17,25,0.68,15,54,27,8,9,18,17,18843,Michael Smith,Scott Twardoski,James Williams,NA
RegularSeason,2015,POR,18,12/2/14,0,DEN,W,105,103,43,86,0.5,5,22,0.227,14,17,0.824,4,37,26,7,5,12,19,12822,Bennie Adams,Derek Richardson,Bill Spooner,NA
RegularSeason,2015,POR,19,12/4/14,1,IND,W,88,82,33,83,0.398,4,21,0.19,18,23,0.783,5,48,20,9,5,12,16,19191,Curtis Blair,Scott Foster,Leroy Richardson,NA
RegularSeason,2015,POR,20,12/7/14,0,NYK,W,103,99,36,85,0.424,10,28,0.357,21,29,0.724,16,44,21,8,2,9,17,19812,Brian Forte,Bill Kennedy,Scott Twardoski,NA
RegularSeason,2015,POR,21,12/9/14,0,DET,W,98,86,41,84,0.488,9,21,0.429,7,8,0.875,10,47,25,4,7,13,12,12813,Kane Fitzgerald,David Jones,Dedric Taylor,NA
RegularSeason,2015,POR,22,12/10/14,0,MIN,L,82,90,31,80,0.388,10,35,0.286,10,12,0.833,11,38,20,7,10,20,25,10337,Pat Fraher,Ron Garretson,Tre Maddox,NA
RegularSeason,2015,POR,23,12/12/14,0,CHI,L,106,115,43,88,0.489,12,24,0.5,8,11,0.727,11,37,20,3,5,10,17,21725,Ken Mauer,J.T. Orr,Scott Wall,NA
RegularSeason,2015,POR,24,12/13/14,0,IND,W,95,85,40,90,0.444,5,17,0.294,10,12,0.833,11,46,21,9,5,12,21,17206,Steve Anderson,Matt Boland,Joe Crawford,NA
RegularSeason,2015,POR,25,12/15/14,1,SAS,W,108,95,41,89,0.461,7,18,0.389,19,22,0.864,11,46,18,8,2,11,19,19441,Karl Lane,Eric Lewis,Zach Zarba,NA
RegularSeason,2015,POR,26,12/17/14,1,MIL,W,104,97,41,87,0.471,7,23,0.304,15,29,0.517,16,52,25,4,3,14,19,19495,Derrick Collins,Kane Fitzgerald,Ed Malloy,NA
RegularSeason,2015,POR,27,12/19/14,0,SAS,W,129,119,47,110,0.427,13,35,0.371,22,23,0.957,15,58,18,12,5,14,24,18581,Brent Barnaky,Jason Phillips,Gary Zielinski,NA
RegularSeason,2015,POR,28,12/20/14,0,NOP,W,114,88,48,90,0.533,9,25,0.36,9,15,0.6,10,45,25,11,3,13,25,16079,James Capers,Derek Richardson,Scott Wall,NA
RegularSeason,2015,POR,29,12/22/14,0,HOU,L,95,110,34,76,0.447,10,27,0.37,17,18,0.944,5,35,19,9,5,22,23,18316,Karl Lane,Josh Tiven,Zach Zarba,NA
RegularSeason,2015,POR,30,12/23/14,0,OKC,W,115,111,38,91,0.418,17,31,0.548,22,24,0.917,9,46,22,6,2,14,20,18203,Sean Corbin,David Guthrie,Haywoode Workman,NA
RegularSeason,2015,POR,31,12/26/14,1,PHI,W,114,93,42,88,0.477,18,43,0.419,12,14,0.857,9,48,25,10,8,19,22,19972,Ron Garretson,Violet Palmer,Gary Zielinski,NA
RegularSeason,2015,POR,32,12/28/14,1,NYK,W,101,79,38,81,0.469,16,36,0.444,9,12,0.75,7,48,25,8,7,11,15,19800,David Jones,J.T. Orr,Josh Tiven,NA
RegularSeason,2015,POR,33,12/30/14,1,TOR,W,102,97,38,95,0.4,12,36,0.333,14,18,0.778,15,51,21,5,8,14,17,20053,Steve Anderson,Marc Davis,Brian Forte,NA
RegularSeason,2015,POR,34,1/3/15,1,ATL,L,107,115,42,93,0.452,13,33,0.394,10,12,0.833,11,44,24,6,7,18,23,19829,Mark Ayotte,John Goble,Ben Taylor,NA
RegularSeason,2015,POR,35,1/5/15,1,LAL,W,98,94,33,83,0.398,11,26,0.423,21,24,0.875,10,45,18,7,4,9,12,19827,Dan Crawford,David Guthrie,Haywoode Workman,NA
RegularSeason,2015,POR,36,1/8/15,1,MIA,W,99,83,40,95,0.421,8,27,0.296,11,15,0.733,15,50,19,5,6,7,21,19441,Derrick Collins,Joe Crawford,Leroy Richardson,NA
RegularSeason,2015,POR,37,1/10/15,1,ORL,W,103,92,36,76,0.474,10,26,0.385,21,26,0.808,6,43,22,6,8,20,17,19546,Scott Foster,Karl Lane,Leon Wood,NA
RegularSeason,2015,POR,38,1/11/15,0,LAL,W,106,94,41,86,0.477,13,31,0.419,11,17,0.647,6,43,28,5,0,11,18,18997,Tony Brown,Eli Roe,Derrick Stafford,NA
RegularSeason,2015,POR,39,1/14/15,1,LAC,L,94,100,35,87,0.402,6,26,0.231,18,20,0.9,11,48,22,5,1,12,18,19441,Bennie Adams,Ed Malloy,Scott Twardoski,NA
RegularSeason,2015,POR,40,1/16/15,0,SAS,L,96,110,37,74,0.5,6,19,0.316,16,20,0.8,2,32,20,6,6,16,15,18581,Matt Boland,Jason Phillips,Kevin Scott,NA
RegularSeason,2015,POR,41,1/17/15,0,MEM,L,98,102,36,93,0.387,13,36,0.361,13,15,0.867,15,40,20,7,5,7,22,18119,Courtney Kirkland,Ben Taylor,Tom Washington,NA
RegularSeason,2015,POR,42,1/19/15,1,SAC,W,98,94,35,88,0.398,11,36,0.306,17,26,0.654,9,35,21,16,3,13,21,19441,Kane Fitzgerald,J.T. Orr,Bill Spooner,NA
RegularSeason,2015,POR,43,1/21/15,0,PHO,L,113,118,39,87,0.448,13,32,0.406,22,28,0.786,10,44,21,8,4,14,18,16703,Sean Corbin,Ken Mauer,Scott Twardoski,NA
RegularSeason,2015,POR,44,1/22/15,1,BOS,L,89,90,33,89,0.371,9,28,0.321,14,19,0.737,13,45,16,8,6,10,13,19567,Kevin Cutler,Mark Lindsay,Jason Phillips,NA
RegularSeason,2015,POR,45,1/24/15,1,WAS,W,103,96,35,87,0.402,13,31,0.419,20,20,1,8,44,22,8,1,12,14,19775,Ron Garretson,Violet Palmer,Josh Tiven,NA
RegularSeason,2015,POR,46,1/28/15,0,CLE,L,94,99,35,80,0.438,10,31,0.323,14,17,0.824,11,39,18,5,5,8,20,20562,Mark Ayotte,Derek Richardson,Zach Zarba,NA
RegularSeason,2015,POR,47,1/30/15,0,ATL,L,99,105,39,87,0.448,11,30,0.367,10,11,0.909,9,46,25,7,3,17,20,19018,Kevin Cutler,Kane Fitzgerald,Tom Washington,NA
RegularSeason,2015,POR,48,1/31/15,0,MIL,L,88,95,33,89,0.371,9,31,0.29,13,18,0.722,11,44,19,11,3,16,15,18717,Eric Dalen,Marc Davis,Sean Wright,NA
RegularSeason,2015,POR,49,2/3/15,1,UTA,W,103,102,36,76,0.474,7,23,0.304,24,34,0.706,12,45,18,8,6,14,20,19441,James Capers,Tre Maddox,Gary Zielinski,NA
RegularSeason,2015,POR,50,2/5/15,1,PHO,W,108,87,40,90,0.444,8,31,0.258,20,23,0.87,13,57,21,7,7,14,14,19488,Brian Forte,Scott Foster,Justin Van Duyne,NA
RegularSeason,2015,POR,51,2/7/15,0,DAL,L,101,111,37,89,0.416,10,32,0.313,17,24,0.708,17,58,24,11,4,22,21,20398,Derrick Collins,Bill Kennedy,Leroy Richardson,NA
RegularSeason,2015,POR,52,2/8/15,0,HOU,W,109,98,40,76,0.526,9,29,0.31,20,23,0.87,4,39,20,8,5,11,19,18243,Tony Brown,Lauren Holtkamp,Bill Spooner,NA
RegularSeason,2015,POR,53,2/11/15,1,LAL,W,102,86,35,86,0.407,10,30,0.333,22,23,0.957,15,52,27,5,5,10,11,19585,Courtney Kirkland,Monty McCutchen,Leon Wood,NA
RegularSeason,2015,POR,54,2/20/15,0,UTA,L,76,92,26,72,0.361,4,22,0.182,20,22,0.909,3,37,12,5,5,13,13,19911,Mark Ayotte,Brent Barnaky,Tony Brothers,NA
RegularSeason,2015,POR,55,2/22/15,1,MEM,L,92,98,33,82,0.402,13,33,0.394,13,16,0.813,8,46,24,4,4,15,15,19782,Marat Kogut,Jason Phillips,Leroy Richardson,NA
RegularSeason,2015,POR,56,2/25/15,1,SAS,W,111,95,43,85,0.506,13,26,0.5,12,15,0.8,12,45,25,9,4,13,16,19650,Joe Crawford,Kevin Cutler,Kane Fitzgerald,NA
RegularSeason,2015,POR,57,2/27/15,1,OKC,W,115,112,39,89,0.438,10,26,0.385,27,31,0.871,12,43,20,7,4,9,14,19962,Ed Malloy,Dedric Taylor,Josh Tiven,NA
RegularSeason,2015,POR,58,3/1/15,0,SAC,W,110,99,41,83,0.494,10,24,0.417,18,20,0.9,11,43,19,5,3,17,20,16776,Mark Ayotte,Bill Kennedy,J.T. Orr,NA
RegularSeason,2015,POR,59,3/4/15,0,LAC,W,98,93,34,87,0.391,8,32,0.25,22,29,0.759,10,61,19,3,4,15,21,19060,Scott Foster,David Guthrie,Gary Zielinski,NA
RegularSeason,2015,POR,60,3/5/15,1,DAL,W,94,75,34,82,0.415,7,22,0.318,19,21,0.905,8,56,20,7,5,16,15,19499,Ron Garretson,Michael Smith,Leon Wood,NA
RegularSeason,2015,POR,61,3/7/15,0,MIN,L,113,121,43,88,0.489,14,27,0.519,13,17,0.765,9,36,18,3,3,10,23,19356,Sean Corbin,Eric Dalen,Zach Zarba,NA
RegularSeason,2015,POR,62,3/11/15,1,HOU,W,105,100,42,92,0.457,10,33,0.303,11,14,0.786,16,60,25,5,2,19,18,19279,Tony Brothers,Eli Roe,Sean Wright,NA
RegularSeason,2015,POR,63,3/13/15,1,DET,W,118,99,46,80,0.575,11,21,0.524,15,17,0.882,7,43,28,2,2,10,12,19486,Bennie Adams,Brent Barnaky,Bill Kennedy,NA
RegularSeason,2015,POR,64,3/15/15,0,TOR,W,113,97,45,86,0.523,13,29,0.448,10,16,0.625,7,37,27,6,5,10,15,19800,Courtney Kirkland,Bill Spooner,Leon Wood,NA
RegularSeason,2015,POR,65,3/16/15,0,WAS,L,97,105,36,89,0.404,8,28,0.286,17,20,0.85,14,48,19,2,3,10,19,17324,Tony Brown,Nick Buchert,John Goble,NA
RegularSeason,2015,POR,66,3/18/15,0,MIA,L,104,108,41,81,0.506,10,26,0.385,12,21,0.571,13,45,22,3,2,15,15,19621,Kane Fitzgerald,Ed Malloy,Justin Van Duyne,NA
RegularSeason,2015,POR,67,3/20/15,0,ORL,L,104,111,38,80,0.475,7,24,0.292,21,24,0.875,11,44,13,4,2,13,19,16203,Curtis Blair,David Guthrie,Bennett Salvatore,NA
RegularSeason,2015,POR,68,3/21/15,0,MEM,L,86,97,33,76,0.434,6,22,0.273,14,15,0.933,5,44,15,6,3,17,17,17898,Marc Davis,Karl Lane,Eric Lewis,NA
RegularSeason,2015,POR,69,3/24/15,1,GSW,L,108,122,39,92,0.424,15,34,0.441,15,19,0.789,12,35,23,9,2,10,14,19985,Mark Ayotte,Ron Garretson,Kevin Scott,NA
RegularSeason,2015,POR,70,3/25/15,0,UTA,W,92,89,34,81,0.42,7,27,0.259,17,20,0.85,11,45,19,4,5,14,18,19911,Brent Barnaky,John Goble,Leroy Richardson,NA
RegularSeason,2015,POR,71,3/27/15,0,PHO,W,87,81,36,89,0.404,7,26,0.269,8,18,0.444,15,54,15,4,4,13,18,17219,Bill Kennedy,Eric Lewis,Scott Twardoski,NA
RegularSeason,2015,POR,72,3/28/15,1,DEN,W,120,114,48,85,0.565,8,18,0.444,16,18,0.889,8,45,29,8,5,16,18,19769,J.T. Orr,Michael Smith,Gary Zielinski,NA
RegularSeason,2015,POR,73,3/30/15,1,PHO,W,109,86,44,86,0.512,12,27,0.444,9,10,0.9,9,47,26,6,5,14,10,19441,Brian Forte,Scott Foster,Derek Richardson,NA
RegularSeason,2015,POR,74,4/1/15,1,LAC,L,122,126,45,89,0.506,13,25,0.52,19,25,0.76,13,43,25,4,3,8,19,19639,Tony Brothers,Tre Maddox,Sean Wright,NA
RegularSeason,2015,POR,75,4/3/15,0,LAL,W,107,77,43,88,0.489,10,26,0.385,11,11,1,6,53,21,7,6,8,14,18997,Kane Fitzgerald,Karl Lane,Jason Phillips,NA
RegularSeason,2015,POR,76,4/4/15,1,NOP,W,99,90,36,84,0.429,6,16,0.375,21,23,0.913,18,51,17,4,3,10,9,19781,Kevin Cutler,Marc Davis,Leon Wood,NA
RegularSeason,2015,POR,77,4/6/15,0,BRK,L,96,106,39,87,0.448,11,26,0.423,7,9,0.778,11,50,17,4,3,12,21,17416,Bennie Adams,Curtis Blair,Ron Garretson,NA
RegularSeason,2015,POR,78,4/8/15,1,MIN,W,116,91,42,85,0.494,12,33,0.364,20,23,0.87,12,53,25,8,2,15,23,19499,Nick Buchert,Bennett Salvatore,Kevin Scott,NA
RegularSeason,2015,POR,79,4/9/15,0,GSW,L,105,116,46,98,0.469,7,24,0.292,6,8,0.75,11,41,28,6,5,9,12,19596,Tony Brown,David Jones,Jason Phillips,NA
RegularSeason,2015,POR,80,4/11/15,1,UTA,L,105,111,41,87,0.471,6,30,0.2,17,22,0.773,9,39,22,11,4,12,25,19908,Dan Crawford,Dedric Taylor,Scott Wall,NA
RegularSeason,2015,POR,81,4/13/15,0,OKC,L,90,101,38,83,0.458,8,23,0.348,6,9,0.667,3,35,22,1,4,12,21,18203,Mark Ayotte,Mike Callahan,Derek Richardson,NA
RegularSeason,2015,POR,82,4/15/15,0,DAL,L,98,114,38,91,0.418,7,25,0.28,15,18,0.833,12,45,20,7,4,19,22,20352,David Guthrie,Tre Maddox,Ken Mauer,NA
Playoffs,2015,POR,1,4/19/15,0,MEM,L,86,100,32,95,0.337,8,26,0.308,14,19,0.737,16,56,18,5,7,13,23,18119,James Capers,Eric Lewis,Tom Washington,NA
Playoffs,2015,POR,2,4/22/15,0,MEM,L,82,97,30,77,0.39,6,20,0.3,16,18,0.889,11,42,11,4,8,13,13,18119,Tony Brothers,Leroy Richardson,Bill Spooner,NA
Playoffs,2015,POR,3,4/25/15,1,MEM,L,109,115,36,77,0.468,11,27,0.407,26,31,0.839,5,35,23,2,4,8,31,19945,Mark Ayotte,Scott Foster,Bill Kennedy,NA
Playoffs,2015,POR,4,4/27/15,1,MEM,W,99,92,36,87,0.414,8,25,0.32,19,21,0.905,13,50,18,5,0,9,13,19541,Derrick Collins,Dan Crawford,Marc Davis,NA
Playoffs,2015,POR,5,4/29/15,0,MEM,L,93,99,33,82,0.402,13,33,0.394,14,19,0.737,5,38,13,1,7,13,23,18119,Brian Forte,Ed Malloy,Ken Mauer,NA
RegularSeason,2016,POR,1,10/28/15,1,NOP,W,112,94,44,88,0.5,12,32,0.375,12,14,0.857,6,51,22,7,4,12,21,19393,Steve Anderson,Ron Garretson,David Guthrie,NA
RegularSeason,2016,POR,2,10/30/15,0,PHO,L,92,110,34,86,0.395,9,24,0.375,15,19,0.789,11,42,17,9,5,23,33,18055,Lauren Holtkamp,Courtney Kirkland,Sean Wright,NA
RegularSeason,2016,POR,3,10/31/15,1,PHO,L,90,101,33,79,0.418,8,30,0.267,16,28,0.571,10,45,20,7,5,16,20,17906,James Capers,Sean Corbin,Eric Dalen,NA
RegularSeason,2016,POR,4,11/2/15,0,MIN,W,106,101,41,89,0.461,9,30,0.3,15,20,0.75,11,46,18,5,6,16,27,18903,Tony Brown,Nick Buchert,Kevin Cutler,NA
RegularSeason,2016,POR,5,11/4/15,0,UTA,W,108,92,41,77,0.532,11,25,0.44,15,32,0.469,13,48,11,5,7,19,25,19911,David Guthrie,Marat Kogut,Ken Mauer,NA
RegularSeason,2016,POR,6,11/5/15,1,MEM,W,115,96,44,87,0.506,15,30,0.5,12,20,0.6,14,47,29,3,3,8,19,19393,Kevin Scott,Derrick Stafford,Scott Wall,NA
RegularSeason,2016,POR,7,11/8/15,1,DET,L,103,120,41,76,0.539,9,25,0.36,12,18,0.667,7,40,24,5,2,22,22,19393,John Goble,David Jones,Ben Taylor,NA
RegularSeason,2016,POR,8,11/9/15,0,DEN,L,104,108,36,91,0.396,10,29,0.345,22,27,0.815,10,39,20,6,3,9,22,9153,Matt Boland,Brian Forte,Scott Twardoski,NA
RegularSeason,2016,POR,9,11/11/15,1,SAS,L,101,113,39,88,0.443,9,22,0.409,14,23,0.609,10,36,26,6,3,9,15,19393,Tony Brothers,J.T. Orr,James Williams,NA
RegularSeason,2016,POR,10,11/13/15,0,MEM,L,100,101,33,69,0.478,8,22,0.364,26,29,0.897,10,43,17,5,10,22,22,16919,Scott Foster,Lauren Holtkamp,Leroy Richardson,NA
RegularSeason,2016,POR,11,11/15/15,0,CHO,L,94,106,35,89,0.393,5,21,0.238,19,21,0.905,16,46,20,5,3,12,25,15317,Derek Richardson,Derrick Stafford,Gary Zielinski,NA
RegularSeason,2016,POR,12,11/16/15,0,SAS,L,80,93,31,75,0.413,7,19,0.368,11,13,0.846,4,39,15,4,3,12,18,18418,Mark Ayotte,Mike Callahan,Tyler Ford,NA
RegularSeason,2016,POR,13,11/18/15,0,HOU,L,103,108,35,88,0.398,9,30,0.3,24,29,0.828,10,48,18,11,7,19,27,17107,Marc Davis,Mitchell Ervin,Scott Wall,NA
RegularSeason,2016,POR,14,11/20/15,1,LAC,W,102,91,38,90,0.422,8,25,0.32,18,24,0.75,17,55,16,8,3,14,17,19393,Kane Fitzgerald,Bill Kennedy,Dedric Taylor,NA
RegularSeason,2016,POR,15,11/22/15,0,LAL,W,107,93,43,87,0.494,8,25,0.32,13,17,0.765,7,43,27,7,8,10,18,18997,Brent Barnaky,Eric Lewis,Justin Van Duyne,NA
RegularSeason,2016,POR,16,11/24/15,1,CHI,L,88,93,31,88,0.352,6,22,0.273,20,27,0.741,16,55,18,5,9,14,21,19393,Marc Davis,Karl Lane,Leroy Richardson,NA
RegularSeason,2016,POR,17,11/28/15,1,LAL,W,108,96,38,78,0.487,12,30,0.4,20,26,0.769,12,46,24,5,2,16,16,20019,Mike Callahan,Tyler Ford,Rodney Mott,NA
RegularSeason,2016,POR,18,11/30/15,0,LAC,L,87,102,33,87,0.379,5,23,0.217,16,27,0.593,13,54,18,6,2,18,38,19060,Bennie Adams,Curtis Blair,Tom Washington,NA
RegularSeason,2016,POR,19,12/1/15,1,DAL,L,112,115,41,100,0.41,15,40,0.375,15,17,0.882,13,50,24,6,1,15,23,19393,Marat Kogut,Ken Mauer,Michael Smith,NA
RegularSeason,2016,POR,20,12/3/15,1,IND,W,123,111,44,85,0.518,18,36,0.5,17,20,0.85,15,48,26,11,3,15,20,19206,Steve Anderson,James Capers,Josh Tiven,NA
RegularSeason,2016,POR,21,12/5/15,0,MIN,W,109,103,39,77,0.506,10,20,0.5,21,30,0.7,8,40,23,7,3,14,21,16203,Ron Garretson,Courtney Kirkland,Haywoode Workman,NA
RegularSeason,2016,POR,22,12/7/15,0,MIL,L,88,90,33,85,0.388,8,33,0.242,14,18,0.778,15,46,21,10,7,17,25,14389,Karl Lane,Rodney Mott,Tom Washington,NA
RegularSeason,2016,POR,23,12/8/15,0,CLE,L,100,105,40,79,0.506,11,26,0.423,9,16,0.563,10,36,21,3,2,18,25,20562,Pat Fraher,Ken Mauer,Aaron Smith,NA
RegularSeason,2016,POR,24,12/11/15,0,PHO,W,106,96,45,96,0.469,12,34,0.353,4,7,0.571,14,51,23,7,3,12,14,17028,Brian Forte,Ed Malloy,Scott Twardoski,NA
RegularSeason,2016,POR,25,12/12/15,1,NYK,L,110,112,41,89,0.461,6,21,0.286,22,29,0.759,14,39,15,4,0,7,22,19511,Tony Brothers,Derrick Collins,Derek Richardson,NA
RegularSeason,2016,POR,26,12/14/15,1,NOP,W,105,101,35,81,0.432,13,32,0.406,22,29,0.759,10,50,28,7,5,15,21,19231,David Jones,Tre Maddox,Zach Zarba,NA
RegularSeason,2016,POR,27,12/16/15,0,OKC,L,90,106,32,92,0.348,11,26,0.423,15,18,0.833,17,47,13,6,3,18,28,18203,Tyler Ford,Monty McCutchen,Leroy Richardson,NA
RegularSeason,2016,POR,28,12/18/15,0,ORL,L,94,102,32,73,0.438,11,32,0.344,19,26,0.731,7,42,21,3,2,19,23,17156,Tony Brown,Courtney Kirkland,Gediminas Petraitis,NA
RegularSeason,2016,POR,29,12/20/15,0,MIA,L,109,116,39,80,0.488,13,34,0.382,18,22,0.818,10,42,23,7,0,19,24,19600,Eric Dalen,Ed Malloy,James Williams,NA
RegularSeason,2016,POR,30,12/21/15,0,ATL,L,97,106,38,81,0.469,5,24,0.208,16,22,0.727,14,50,24,5,4,18,20,18373,Pat Fraher,Bill Kennedy,Justin Van Duyne,NA
RegularSeason,2016,POR,31,12/23/15,0,NOP,L,89,115,33,95,0.347,7,28,0.25,16,24,0.667,22,58,16,7,7,13,22,16686,Derrick Collins,Haywoode Workman,Zach Zarba,NA
RegularSeason,2016,POR,32,12/26/15,1,CLE,W,105,76,41,89,0.461,9,22,0.409,14,19,0.737,10,49,28,9,3,8,12,19393,Ron Garretson,Rodney Mott,Scott Twardoski,NA
RegularSeason,2016,POR,33,12/27/15,0,SAC,W,98,94,38,92,0.413,10,33,0.303,12,16,0.75,14,52,19,13,5,18,23,17317,Steve Anderson,Matt Boland,Derrick Stafford,NA
RegularSeason,2016,POR,34,12/30/15,1,DEN,W,110,103,41,87,0.471,12,32,0.375,16,20,0.8,12,47,22,8,6,14,18,19393,Dan Crawford,Gediminas Petraitis,Josh Tiven,NA
RegularSeason,2016,POR,35,12/31/15,0,UTA,L,96,109,35,78,0.449,16,36,0.444,10,14,0.714,8,39,19,1,0,10,16,19380,Mitchell Ervin,Monty McCutchen,James Williams,NA
RegularSeason,2016,POR,36,1/3/16,0,DEN,W,112,106,40,78,0.513,10,23,0.435,22,32,0.688,7,41,23,4,3,10,34,11883,Mark Lindsay,Tre Maddox,Sean Wright,NA
RegularSeason,2016,POR,37,1/4/16,1,MEM,L,78,91,28,72,0.389,7,28,0.25,15,24,0.625,7,42,14,7,4,21,19,18832,Mark Ayotte,Marc Davis,Brett Nansel,NA
